XM777榴弹炮,8
“克莱博”155毫米自行火炮,8
20式82毫米迫击炮,8
20mmG1-2/GA-1通用机炮,8
PI-20式加榴炮,8
83式自行火炮,8
53T2式20毫米高射炮,8
PLL01型155毫米牵引式加农榴弹炮,8
155毫米机器人榴弹炮,8
W1988式155毫米加农榴弹炮,8
54式152毫米榴弹炮,8
M109A2型155毫米自行火炮,8
17磅反坦克炮,8
L7式105毫米坦克炮,8
大正十四年式105毫米野战加农炮,8
“特里尼蒂”40毫米自行高射炮,8
GPU-2/A 火神 机炮吊舱,8
意大利“奥托”高射炮,8
“埃默莱克”30式30毫米双管舰炮,8
AMX-30SA 30毫米双管自行高射炮,8
31式60毫米迫击炮,8
90式60毫米迫击炮,8
二式120毫米中迫击炮,8
SO-120自行榴弹炮,8
前苏联2C12“雪橇”迫击炮,8
1909年式122毫米榴弹炮,8
“博菲”40毫米高射炮,8
"SA-N-11""嘎什坦“ 弹炮结合防空武器系统",8
75式105毫米无后坐力炮,8
明治三十八年120毫米野战炮,8
奥利康（Oerlikon）KAA/KAD/KBA型航空机炮,8
D-81TM 125毫米坦克炮,8
基亚特（GIAT）30-781/30-791 航空机炮,8
M1906式65毫米山炮,8
米尼岗(Minigun)GAU－2A/M134航空机枪,8
92式105毫米野战加农炮,8
BMD-20 200毫米火箭炮,8
ST155/45式155毫米加农榴弹炮,8
“阿伯特”榴弹炮,8
大正十一年式37毫米平射狙击炮,8
KS-30式130毫米高射炮,8
大正四年式150毫米野战榴弹炮,8
新型“阿登”30毫米航炮,8
41式榴弹炮,8
PP87式82毫米迫击炮,8
厄利空GDF-C02式35毫米双管自行高射炮,8
“大宇”高射炮,8
美国M-224式迫击炮,8
奥利康（Oerlikon）KCA型航空机炮,8
M50式155毫米榴弹炮,8
2S5式“风信子”加农炮,8
基亚特（GIAT）M621航空机炮,8
MK20Rh202航空机炮,8
明治三十八年式150毫米野战榴弹,8
T-75 81毫米迫击炮,8
2S6式弹炮结合防空武器系统,8
ГШ-6-30航空机炮,8
研2S1式“石竹”榴弹炮,8
阿格特(AGT)航空机炮,8
FH77A式155毫米榴弹炮,8
96式150毫米中迫击炮,8
1914年式150mm榴弹炮,8
“梅罗卡”20毫米高射炮,8
D-44式85毫米反坦克炮,8
M12式120毫米重型迫击炮,8
76A式37毫米双管舰炮,8
GCT式榴弹炮,8
