国家,名称,首飞时间,服役时间,生产单位,气动布局,发动机数量,飞行速度,飓风 IIC,（1）机枪,IIA,IIB,IIC,IID,（2）炸弹 (IIC 及 IID),2×250磅（即113千克）炸弹或2× 500磅（即227千克）炸弹。,乘员,机长,翼展,机高,空重,发动机,最大起飞重量,性能数据,最大飞行速度,最大航程,武器装备,退役时间,研发单位,B-25J,SF-260,DC-6B,CN-235-100,新舟600,旋翼直径,XF13C-3,L-1A,F-14A,PBM-3D,（1）内置武器,（2）最大载弹量,技术数据,（2）挂载点,（3）最大载弹量,（4）典型武器,222B,关注度,霍克850XP,(1)机枪,(2)炸弹,T3J-1/T-39D,C-295M,PA-28-140,（1）前发动机罩,（2）后座舱,（3）主武器,NB-36H,F-111A,（1）最大载弹量,（2） 武器舱,A-26C,C 421C,N2T-1,T-39A,“空中国王”B200,G-4 “超海鸥” 武装教练机,(1)内置武器,(2)挂载点,(3)最大载弹量,(4)典型武器,Wilga2000,图-95,G-I,（1）机炮,（2）炸弹,（2）内置弹仓的炸弹组合有许多种,BQM-34A,C-47A,JRM“火星”,运-8,（1）枪,（2）火箭,PH-3,96式,（3）炸弹,AH-2A“石茶隼”,塞斯纳310L,HS-748“阿弗罗”,AJ/A-2“野人”,SB2U-3,米-17,FB-1,内置武器,挂载点,最大武器负载,典型武器,A-5A,“幻影”2000D/N,F-106,LA-4-200,B-12B,B-36D,“幻影”Ⅲ,C-22,C-141B,Y-12II,1943年生产,伊尔-62M,斗鸡一型,（1）固有武器,图-154M,波音C型,P-40N,P-51B,C6N1,F.1,C-46A,UO-1,KI-43-IIB,Ki-102乙,F4D/F-6“天光”,OS2U“翠鸟”,A1N2,A-6E,AF-2S,IAI 201,直-9,CRJ200ER,T-33A,G550,Ju 89 V2,"""阵风""B/D",试制橘花改,C-5B,SB-2,G.38 1929,T-28A,DH 82A,F1-B,（1）典型武器,轰-6,（2）弹药舱,He 112B,PBY-5A,C-124C,BV 222C,3 × 20 mm MG 151/20机炮s （一挺安装于前卫机炮塔，二挺安装于机翼机炮塔）.,KC-767A,伊尔-76TD-90,（2）炸药,HU-1D,Mk.I,FB 11,2 个7.92毫米MG 17机枪携带1000发子弹，可向前开火；,C-21优先空运飞机,据推测，歼-20的可选装备如下,（2）精确制导滑翔炸弹,（3）机炮,战地机型,海军一ASW,海军一ASV,C-119G运输机,727-200Adv,B-2“幽灵”,MD-82,修改版UH-1N,“猎鹰”2000DX,(3)炸弹,X-49A,（3）典型贮备,FJ-4,雅克-130 高级喷气教练机,(5)载火箭吊舱,SC“海鹰”,L-23A,“猎鹰”900B,JAS 39C/D,空对地导弹,反舰导弹,（4）炸弹,初教-6A,月神X-2000,一一型（G4M1）,（1）炮,MB-339A,F-84F“雷电”,比奇“空中国王”100,F.27,（2）典型武器,（3）常规炸弹,UC-78,(1)最大载弹量,(2)典型武器,B-47E,J2F-6,737-100,空中女王B80,PZL P.24E 战斗机,F-80C,L-13A,SH-2G“超海妖”,A-3B,YC-125,F-82G,AT-11,400A,G5N1,（2）空对空导弹,（3）反舰导弹,F3D/F-10“空中骑士”,BT-13/15,夜间入侵者300,F9F-9,比奇200,肖特330-200,美军与北约,Ca.42,雅克-18,苏-7BKL,MD-90-40,UF-2,z-20,Il-2M3,（1）机首,（2）机尾,"（3）3,000公斤(6,600磅)炸弹",塞斯纳340,CL-601-3A,（1）自身武装,（2）挂载武装,直8,G-Ⅲ,SA321G,T-29B,苏-24,CJ1,L-4H,PT-22,F28MK4000,A-29,11型,Mk I,SR-71,Su-25/Su-25K,（2）8个载挂点，可载挂以下武器,（3）最大载弹量4400公斤。,O-19B,PZL.37B 轰炸机,安-12BP,A6M2b,歼-10A,(1)固有武器,布伦海姆Mk IV,Mohadjer4侦察机,C-2,F-107A,PZL P.11c 战斗机,波音737-700,DC-9,F7F-3,CT4E,Ju 88 G-1,（1）炸弹,He 100V-1,L-17B,波音757-200,PZL.43A,O2U-1,CBS-4,X-47B,S-3“维京”,米-24,喷火 Mk.IX,（1）枪炮,L-39,B-45C,U-2,SSJ 100–75,A7M2,Ju 52/3m g7e,300系列,F-35A,MK.I 型,（1）内置内武器,（3）典型武器,SO3C-2,BTD “毁灭者”,B-50D,SBU,HS 125 Series 600,洛克希德II,猎迷,TBM-3,VC-10,L-5,KC-135R,Do 19,F-5E“虎II”,E-4B,Tu-334-100,Mk II,"（2）炸药: 1× 1,620 lb (735 kg) 空投炸药或 6× 250 lb (110 kg)炸弹。",F-16C的30/40批次,中岛B5N2,F-15C,CM.170-1,（1）航炮,（2）导弹,U-2R,737-400,（1） 内置武器,强-5D,机炮,“指挥官”500S,JF-17“雷电”,C-123B运输机,AA-5B,G180 SPn,大西洋2,T-47A,S-2,H-16,攻击霸主Mk 88,Z.1007bis型,U-3A,歼-11,（3）精确制导炸弹,X-37B,T4M-1,5 × 7.7 mm (.303 in) 97式机枪于机身枪口。,HS 132A,幻影IVA,比奇1900D,787-8,F-104C,F-89D,PA-32-300,Arado95,苏-35,J-35F,（1）固定武器,（2）外挂武器,P-38“闪电”,波音767-300ER,F-22“猛禽”,空对空构型；,TB 10,PC-7 MK II,(1)机炮,(2)火箭弹,AS 665“虎”,阿米奥354,T-38A,AS 51,SE-5E,米格-21MF型,（1）挂载点,（3）最大携弹量,堪培拉B6,AH-1F,F-101B,猎鹰20F,卡-27,Q1W1,A160,F-94C,VE-7S,直-8直升机,H-13H,C-54B,Me 209 V5,（1）内置机枪,F-35,AH-64D,武器装备(米-14PL“烟雾-A”),（3）代表性武器,运-12,Metro III,Q200标准型,47G-4A,KC-10A,HS-2L,火神B.1,GH-1,SA316B,A-1,PA-44-180,塞斯纳402C,OV-10A,直-8,TU-134A,"(2)两个腹部、两个翼下、两个翼尖挂点可携带3,000 千克 (6,610磅) 总外挂，包括",R-3（北约称AA-2“环礁”）；,C-2“灰狗”,O3U-3,（2）最大载量,Ju 188E,F2A-3,B-66B,C-130J,F3H-2,L-200D,J4F,CH-47D,共和43“长矛”,D4Y1,Pe-8/AM-35A,(1)固定武装,(2)外挂武装,（2） 挂载点,（4） 典型武器,JRF-5,MU-2L,A-37B,CN-235-100M,F8F-1“熊猫”,C-130H,TBM 850,F11C-2/ BFC-2,PZL.23A,U-17B,AC-130A,（1）4× 7.62 mm GAU-2/A迷你炮机枪。,（2）机枪,安-140-100,SBD-6,TC-4C,P-61A,EA-500,JR-3,A-20G,B-3A,米-171,An-38-100,FA-200-180,C-140,Ar 68E-1,HS 129 B-2,阿佛罗兰卡斯特I,NA-68,BT-9,Ju 87 B-2,（3）炸药,BAC 1-11-200,A-4E,BN-2 B,UT-2，1940标准,F-5A,He 111 A-0,Ki-67-Ib,猎鹰10,SB2C-4,T210M,（1）由于计划的保密性，暂时已知可搭配,贝尔法斯特C Mk.1,波音747-100,EA-6B,BK117C-2,米格-15,ERJ 140,208B,AW139,C-130J “大力神”,S550 “奖状”SⅡ,(1) 内置武器,(2 )挂载点,(3) 最大载弹量,(4) 典型武器,海鹞F2A,O-1E,PC-6 B2,S-3,L100-30,R1180,道格拉斯R-3D,W-3W,Me 163 B-1,F-84E,N2S-5／PT-13D,超级马林F-1 弯刀,A-17A,EMB 121A1 “新谷”Ⅱ,P4M“莫卡托”,B5M1,（1）枪械,F3F-2,ERJ145,Ca.36,I-153BS,RS-3,Aerosky,99A,M20TN,（3）导弹,（2）对空导弹,（4）空对地武器,777-200,T-50,F-8D,PA-34-220T,雷电二一型（J2M3）,P-47D-25,AT-21“机枪手”,米格-29,B-17G,B-52H,C-56,C-20G,F-117“夜鹰”,空中王国 B200,"（1）最大武器携载量为7,500kg，有一门30mm机炮、两个内置式弹舱，估计每个尺寸4.5～4.7m x 1-1.1m。预计能携带的武器为",（2）对地方面，每个弹舱可装载两枚KH38M或KH58 USHK空对地导弹，多枚250-500kg精确导引炸弹(每个弹舱最多10枚)又或一枚1500kg炸弹。外露式挂架可以装两枚射程400km+的反预警机武器。其他的可能性甚至有BrahMos隐身超音速巡航导弹。,T337G,波音717-200,Me 323 D-6,F9F-5,SBC-4,CRJ700ER,（1）外挂点 ,（2）2×7.62毫米机枪吊舱，2×75毫米非制导火箭吊舱（7轮），4×68毫米非制导火箭吊舱（7轮）；,AS 350 B3,Fw 190A-3,206L-4“远程突击队员”Ⅳ,P-39L,BF 108B,280FX,歼-8II,F飞船,Ju 290 A-5,170机型,诺思罗普BT,OA-1,F6F-5,卡-25“激素”,P-3C,L2D2,F7U-3,B6N2,PV-1,哥伦比亚350,F-15 STOL/MTD,PA-23-250F,He 219 A-7,UC-45,空对空导弹,天剑二型导弹；,(2)空对地导弹,(3)火箭弹,LAU-69火箭荚舱/19枚68 mm对地火箭。,(4)炸弹,MK-82SE蛇眼延迟引信炸弹；,(5)需经由翔展计划升级后才可使用,天剑二A型反辐射导弹；,（1）雷达,（2）空对空,（3）火箭及炸弹,（2）G.55战机1系列,1×20毫米毛瑟MG151/20毫米航炮，安装在发动机上（250发） ；,（2）G.55战机2系列,3×20毫米MG 151/20s 机枪；2×12.7毫米SAFAT空用机枪；,F-105“雷公”,米-8T,PT-19,Mk I型,EMB 110P1A/41,UH-12E3,D3A1,Do 17 Z-2,P5M/P-5“枪鱼”,R4D-8/C-117“海豚”,AS 365 N2,MB-3A,2.75英寸或67毫米火箭吊舱。,(1)机首右前方,(2)机腹挂架,(3)内侧挂架,(4)外侧挂架,(5)翼端挂架,卡-32T,EF2000“台风”,L-2,美洲虎A,（1）固定武装,（2）另挂武装,响尾蛇、ASRAAM空对空导弹；鱼叉反舰导弹；AS30型雷射导引空对地导弹；AS37型反辐射／雷射导引导弹；铺路（Paveway）二、三型雷射／GPS导引炸弹。,F-27J,U-21A,EC-121D,F-102“三角剑”,阿斯特拉1125,运-8F200民用机型,N1K2-J,N3N-3,DHC-6 Series 400,雅克-12M,AT-6A,F3B-1,F/A-18C,Bf 110C-4,(2)航空火箭巢,(3)对空武器,(4)对面武器,B-26G,“科曼奇”B,AVE-D,DC-8-63,JRS-1,X-43A,206B“喷气突击队员”Ⅲ,F-100D,赫尔墨斯”（Hermes）450型无人机,F6U“海盗船”,SA341G/H,F4F-4,C-133A,NP,F-16,A-10“雷电II”,S.205-20/R,（2）外挂架,伊尔-78M,UC-61,F4U,ATR42-500,斯特林I,P3M-2,DA40-TDI,P2V-3,ATR 72-500,F-86A,T-43A,T-41A,(2) 挂载点,波音747-400,Mk.V,PZL.30B/II 轰炸机,337D,HS748,Ki108改,KC-97,P.68C,福克70,Ki-49-IIa,MD-11ER,IA 63,Jetprop 500S,90式二号,T-6A“德克萨斯人II”,IV-SP,安-72,O-47A,桑德兰 III,180 GT,Do 217 J-2,BN-2A Mk III-2,UC-81,L-410UVP-E,1124A 西风II,Ae 270HP,F-86L,R-77、R-77PD、R-73、K-74；,X-29T、 X-29L、X-59M、X-31P；,He 162 A-2,B-57“堪培拉”,YO-3A侦察机,PM-1,AT-12“卫兵”,MRJ90,A5M4,ARJ21-700,“指挥官”114,直-10,（2）火箭弹,伊尔78M,1.42/44,T-2C,OV-1D,富岳（原计划）最大值,（1）载弹量,E-170,C-9B,(2)四个翼下挂点可携带2500千克 (550磅)总外挂，包括,R-3导弹（北约称AA-2“环礁”）；,A340-300
英国,飓风战斗机（Hurricane),1935年11月6日,1937年,霍克飞机公司,平直翼,单发,亚音速,武器装备,,8挺0.303寸（7.7毫米）口径勃朗宁机枪；, 12挺0.303寸（7.7毫米）口径勃朗宁机枪；,4门20毫米口径希斯巴诺Mk II机炮；, 2门40毫米口径维克斯S型航炮，2挺0.303寸 (7.7毫米)口径勃朗宁机枪。,,技术数据,1人,9.84米,12.19米,4米,"2,605千克",1×劳斯莱斯梅林XX 液冷V-12，1185匹马力（883千瓦）,"3,950千克",,334千米每小时,965千米,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
德国,Bf 162轰炸机,1937年2月,,梅塞施密特公司,平直翼,双发,亚音速,,,,,,,,,3人,12.75米,17.16米,3.58米,"4,400千克",2台戴姆勒-奔驰 DB 600-A 水冷12汽缸发动机， 735 kW（986 hp）,,,480千米每小时,780千米,（1）10 × 50千克(110 lb) 炸药。技术数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美国,B-25/PBJ“米切尔”,1940年8月19日,1941年,,平直翼,双发,亚音速,,,,,,,,,,16.13米,20.6米,4.88米,"8,836千克",两台莱特R-2600-92“旋风”发动机,"15,876千克",,438千米每小时,"2,173千米",,1959年,北美航空公司,武器装备机身两恻固定安装四挺勃朗宁0.5英寸机枪，机头两挺安装在的活动底座上，背部、尾部和腰部炮塔各两挺；炸弹舱中最大可携带1361千克（3000磅）炸弹。技术数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
意大利,马基（SIAI-马歇蒂）SF.260特技飞行与武器教练机,1964年7月15日,,,平直翼,单发,亚音速,,,,,,,,,2人,7米,8.22米,2.6米,675千克,达信·莱卡明O-540-E4A5活塞发动机,"1,300千克",,441千米每小时,"2,050千米",,,意大利马基公司,,武器装备（1）折叠翼机载火箭吊舱；机枪吊舱；（2）目标拖航设备。技术数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美国,DC-6/C-118/举重霸王四发活塞式中程客机,1946年2月15日,1947年4月27日,道格拉斯公司,后掠翼,四发,亚音速,,,,,,,,,106人,32.2米,35.8米,9米,,,,,509千米每小时,"3,058千米",,,,,,技术数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合作开发,CN-235双发涡轮螺旋桨短程客机,1983年11月11日/12月30,1988年3月1日（印尼）,,平直翼,双发,亚音速,,,,,,,,,46人,21.4米,25.81米,8.18米,"9,800千克",2×通用电气CT7-9C3,"15,100千克",,450千米每小时,"4,355千米",,,,,,,技术数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
德国,Do 335箭式战斗机,1943年10月,1944年,,平直翼,单发,亚音速,,,,,,,,,1人,13.85米,13.8米,4.55米,"5,210千克","2台戴姆勒－朋驰 DB 603A 12-汽缸 倒V形引擎， 1,750 PS（1,287千瓦，1726马力）","8,590千克",,765千米每小时,,"（1）1挺30毫米（1.18英吋）MK 103机炮 (安装于螺旋桨轴内)，220毫米MG 151机炮；（2）最大1,000千克（2,200磅）炸弹。技术数据",1945年,都尼尔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,新舟600,2008年10月9日,2009年,西安飞机工业(集团)有限责任公司,平直翼,双发,亚音速,,,,,,,,,52人,24.7米,29.2米,8.85米,"14,000千克",2台涡桨发动机,"21,800千克",,514千米每小时,"3,000千米",,在役,西安飞机工业(集团)有限责任公司,,,,,技术数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美国,麦道直升机公司MD“探险者”双发涡轮轻型直升机,1992年12月18日,1994年12月16日,,单旋翼,双发,亚音速,,,,,,,,,,11.8米,,3.7米,"1,531千克",普-惠PW200涡轮轴发动机,"2,835千克",,296千米每小时,542千米,未装备武器技术数据,,麦道直升机公司,,,,,,10.3米,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
